"1","T","010299603-001","Bell Media Inc.","Canning","CJCH-TV-1","1","BT","45:12:12","64:24:3",205.7,,"NS",42.57679,96.9,"A","5M45C3FNN",6000,193.25
"1","T","010299606-002","Rogers Media Inc","Toronto","CJMT-DT","1","BT","43:38:33","79:23:14",82,,"ON",41.64353,526,"D","6M00C7W",6000,545
"1","T","010299606-002","Rogers Media Inc","Toronto","CJMT-DT-AX1","1","BT","43:38:56","79:22:54",85,,"ON",42.04934,341.5,"D","6M00C7W",6000,545
"1","T","010299610-002","CBC Radio-Canada","Rimouski","CJBR-DT","1","BT","48:19:41","68:50:6",346.3,,"QC",50.68186,25.3,"D","6M00C7W",6000,551
"1","T","010299610-002","CBC Radio-Canada","Rimouski","CJBR-DT-AX1","1","BT","48:19:41","68:50:6",346.3,,"QC",41.3274,25.3,"D","6M00C7W",6000,551
"1","T","010299610-003","CBC Radio-Canada","Rimouski","CJBR-DT","1","BT","48:19:41","68:50:6",346.3,,"QC",50.68186,25.3,"D","6M00C7W",6000,551
"1","T","010299610-003","CBC Radio-Canada","Rimouski","CJBR-DT-AX1","1","BT","48:19:41","68:50:6",346.3,,"QC",41.51707,25.3,"D","6M00C7W",6000,551
"1","T","010299615-002","Bell Media Inc.","Toronto","CFTO-DT","1","BT","43:38:33","79:23:14",82,,"ON",41.39879,493.6,"D","6M00C7W",6000,183
"1","T","010299615-002","Bell Media Inc.","Toronto","CFTO-DT-AX1","1","BT","43:38:33","79:23:14",82,,"ON",39.73128,488.3,"D","6M00C7W",6000,183
"1","T","010299619-001","CBC/ Radio-Canada","Fredericton","CBAT-DT","1","BT","45:56:51","66:35:40",45.7,,"NB",38.79096,118.9,"D","6M00C7W",6000,575
"1","T","010299619-001","CBC/ Radio-Canada","Fredericton","CBAT-DT-AX1","1","BT","45:56:51","66:35:40",45.7,,"NB",30.68186,118.9,"D","6M00C7W",6000,575
"1","T","010299623-002","Corus Television Limited Partnership","Paris","CIII-DT","1","BT","43:15:39","80:26:38",305,,"ON",51.46128,258.8,"D","6M00C7W",6000,527
"1","T","010299624-001","2190015 Ontario Inc.","North Bay","CHCH-TV-6","1","BT","46:18:12.59","79:24:30.91",230,,"ON",36.9897,116,"A","5M45C3FNN",6000,579.25
"1","T","010299626-002","2190015 Ontario Inc.","Timmins","CHCH-TV-7","1","BT","48:28:13.7","81:17:48.1",350,,"ON",35.18514,82.3,"A","5M45C3FNN",6000,199.25
"1","T","010299627-002","Corus Television Limited Partnership","Owen Sound","CIII-DT-4","1","BT","44:26:45","80:59:59",271,,"ON",51.20574,137,"D","6M00C7W",6000,485
"1","T","010299631-002","CBC Radio-Canada","Sherbrooke","CKSH-DT","1","BT","45:18:43","72:14:30",845,,"QC",45.09055,35.6,"D","6M00C7W",6000,213
"1","T","010299631-002","CBC Radio-Canada","Sherbrooke","CKSH-DT-AX","1","BT","45:18:43","72:14:30",845,,"QC",37.82042,35.6,"D","6M00C7W",6000,213
"1","T","010299634-003","CBC Radio-Canada","Edmonton","CBXFT-DT","1","BT","53:30:48","113:17:6",737,,"AB",42.42541,205.7,"D","6M00C7W",6000,551
